Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,HouseAge,YearsSinceRemodel,Has2ndFloor,HasGarage,HasBasement,TotalPorchSF,QualitySize,QualityTotalSF,ExterQual_Encoded,ExterQualSize,KitchenQual_Encoded,TotalQualityScore,LiveableSF,TotalShelterSF,QualityAgeInteraction,BathBedroomRatio,GrLivArea_Squared,GrLivArea_Cubed,TotalSF_Squared,TotalSF_Cubed,LotArea_Squared,TotalBsmtSF_Squared,OverallQual_Squared,HouseAge_Squared,GrLivArea_Sqrt,LotArea_Sqrt,LivingAreaRatio,BasementRatio,GarageRatio,BathPerBedroom,RoomDensity,PorchRatio,LotShapeIndex,QualityPerSF,AgeBracket,QualityTier,SizeCategory,LotCategory,SaleSeason,IsRemodeled,MarketPeriod,HasPool,HasFireplace,HasCentralAir,GarageSize,LotShapeQuality,HouseType,BsmtQual_Encoded,HeatingQC_Encoded,TotalUsableSF,HasPoolFlag,HasGarageFlag,TotalAmenities,TotalUsableSF_Norm,TotalQualityScore_Norm,TotalAmenities_Norm,PropertyValueIndex
337,20,RL,86.0,14157,Pave,,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1249,Unf,0,673,1922,GasA,Ex,Y,SBrkr,1922,0,0,1922,1,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,676,TA,TA,Y,178,51,0,0,0,0,,,,0,7,2007,WD,Normal,377426,3844,3.0,2,1,0,1,1,229,17298,34596,4,7688,4,5.4,3844,4520,3.0,0.75,3694084,7100029448,14776336,56800235584,200420649,3694084,81,4,43.840620433565945,118.98319209031165,0.13575363751942365,0.4998699609882965,0.17581274382314693,0.75,0.004160166406656267,0.11908476339053563,0.7167670613002827,3.080082135523614,New (0-5yr),Excellent,XLarge,Large,Summer,1,Pre-2008,0,1,1,3+ Car,3,1-Story,5.0,5,4520,0,1,2,0.32611405422249923,0.8588235294117648,0.4,0.528312527878088
338,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,Gd,TA,PConc,Gd,TA,Av,GLQ,810,Unf,0,726,1536,GasA,Ex,Y,SBrkr,1536,0,0,1536,1,0,2,0,3,1,Gd,7,Typ,0,,Attchd,2002.0,RFn,2,532,TA,TA,Y,192,74,0,0,0,0,,,,0,12,2008,WD,Normal,214000,3072,3.0,6,5,0,1,1,266,10752,21504,4,6144,4,4.8,3072,3604,1.0,0.75,2359296,3623878656,9437184,28991029248,83448225,2359296,49,36,39.191835884530846,95.57719393244395,0.1681260945709282,0.4998372925479987,0.17312072892938496,0.75,0.004554326610279766,0.1730644111906311,0.7248087995698572,2.7602523659305995,Recent (5-10yr),Good,Large,Medium,Winter,1,Post-2008,0,0,1,2-Car,4,1-Story,4.0,5,3604,0,1,1,0.25475225927080086,0.7176470588235294,0.2,0.39079977269811006
339,20,RL,91.0,14145,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,Gd,TA,CBlock,Gd,TA,Mn,ALQ,213,Unf,0,995,1208,GasA,Ex,Y,SBrkr,1621,0,0,1621,1,0,2,0,3,1,Gd,8,Typ,0,,Attchd,1984.0,RFn,2,440,TA,TA,Y,108,45,0,0,0,0,,,Shed,400,5,2006,WD,Normal,202500,2829,3.0,22,8,0,1,1,153,11347,19803,4,6484,4,4.8,2829,3269,0.30434782608695654,0.75,2627641,4259406061,8003241,22641168789,200081025,1459264,49,484,40.26164427839479,118.93275410920239,0.11459069701682455,0.4268551236749117,0.15547703180212014,0.75,0.004932182490752158,0.09432799013563502,0.7587585282761184,2.670736360167875,Modern (10-25yr),Good,Large,Large,Spring,1,Pre-2008,0,0,1,2-Car,4,1-Story,4.0,5,3269,0,1,1,0.2286537862262387,0.7176470588235294,0.2,0.382100281683256
340,20,RL,66.0,12400,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,TA,TA,CBlock,TA,Fa,No,Rec,585,Unf,0,630,1215,GasA,TA,Y,FuseA,1215,0,0,1215,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,Unf,1,297,TA,TA,Y,0,0,0,0,234,0,,,,0,6,2009,WD,Normal,155000,2430,1.0,51,11,0,1,1,234,7290,14580,3,3645,3,3.6,2430,2727,0.11538461538461539,0.25,1476225,1793613375,5904900,14348907000,153760000,1476225,36,2601,34.85685011586675,111.35528725660043,0.09797596967986452,0.4997943233237351,0.12217194570135746,0.25,0.004934210526315789,0.1924342105263158,0.5874222888084224,2.708803611738149,Old (50-100yr),Good,Medium,Large,Summer,1,Post-2008,0,0,1,1-Car,3,1-Story,3.0,3,2727,0,1,1,0.18642879401682766,0.43529411764705883,0.2,0.27390763722129546
341,60,RL,85.0,14191,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,967,967,GasA,Ex,Y,SBrkr,993,915,0,1908,0,0,2,1,4,1,Gd,9,Typ,0,,Attchd,2002.0,Fin,2,431,TA,TA,Y,135,0,0,0,0,0,,,,0,4,2010,WD,Normal,202900,2875,2.5,8,8,1,1,1,135,15264,23000,4,7632,4,5.0,2875,3306,0.8888888888888888,0.5,3640464,6946005312,8265625,23763671875,201384481,935089,64,64,43.68065933568311,119.12598373151006,0.13444193912063135,0.336230876216968,0.14986091794158554,0.5,0.004714510214772132,0.07071765322158198,0.7075904592796586,2.751031636863824,Recent (5-10yr),Excellent,XLarge,Large,Spring,0,Post-2008,0,0,1,2-Car,4,2-Story,4.0,5,3306,0,1,1,0.23153630414459334,0.7647058823529411,0.2,0.3987473954991782
342,20,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,,0.0,Fa,Fa,CBlock,TA,Fa,No,Unf,0,Unf,0,721,721,GasA,Gd,Y,SBrkr,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,,CarPort,1950.0,Unf,1,294,TA,TA,N,250,0,24,0,0,0,,,,0,9,2009,WD,Normal,82000,1562,1.0,59,59,0,1,1,274,3364,6248,2,1682,3,3.2,1562,1856,0.06666666666666667,0.3333333333333333,707281,594823321,2439844,3811036328,70560000,519841,16,3481,29.0,91.6515138991168,0.1001071301035591,0.46129238643634035,0.18809980806142035,0.3333333333333333,0.004750593824228029,0.3254156769596199,0.6475879073636157,2.1727322107550244,Old (50-100yr),Average,Small,Medium,Fall,0,Post-2008,0,0,1,1-Car,4,1-Story,3.0,4,1856,0,1,1,0.11857276410096604,0.34117647058823536,0.2,0.2199164115630671
343,90,RL,69.0,8544,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,TA,TA,Slab,,,,,0,,0,0,0,Wall,Fa,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,TA,6,Typ,0,,Detchd,1949.0,Unf,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2006,WD,Normal,87500,1040,2.0,57,56,0,1,0,0,3120,3120,3,3120,3,2.75,1040,1440,0.05172413793103448,0.6666666666666666,1081600,1124864000,1081600,1124864000,72999936,0,9,3249,32.2490309931942,92.43376006633075,0.12170860152135751,0.0,0.38424591738712777,0.6666666666666666,0.005763688760806916,0.0,0.7384910973401406,1.4705882352941175,Old (50-100yr),Low,Small,Medium,Spring,1,Pre-2008,0,0,0,2-Car,4,1-Story,,2,1440,0,1,1,0.08616391399189778,0.23529411764705882,0.2,0.17381934387965217
344,120,RL,63.0,8849,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,Ex,TA,PConc,Ex,TA,No,GLQ,28,Unf,0,1656,1684,GasA,Ex,Y,SBrkr,1684,0,0,1684,0,0,2,0,2,1,Ex,6,Typ,1,Ex,Attchd,2005.0,RFn,2,564,TA,TA,Y,495,72,0,0,0,0,,,,0,7,2008,WD,Normal,266000,3368,2.0,3,3,0,1,1,567,15156,30312,5,8420,5,5.8,3368,3932,2.25,0.6666666666666666,2835856,4775581504,11343424,38204652032,78304801,2835856,81,9,41.036569057366385,94.06912352095134,0.1902824858757062,0.4998515880083111,0.1674087266251113,0.6666666666666666,0.0035608308605341245,0.3364985163204748,0.6626757212725966,3.353204172876304,New (0-5yr),Excellent,Large,Medium,Summer,0,Post-2008,0,1,1,2-Car,3,1-Story,5.0,5,3932,0,1,2,0.28030539108756625,0.9529411764705882,0.4,0.5444155225193849
345,160,RM,36.0,2592,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,CBlock,Gd,TA,No,Rec,129,BLQ,232,175,536,GasA,TA,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,TA,4,Typ,0,,Attchd,1976.0,Unf,1,336,TA,TA,Y,182,0,0,0,0,0,,,,0,4,2010,WD,Normal,85000,1648,1.5,34,34,1,1,1,182,5560,8240,3,3336,3,3.6,1648,1984,0.14285714285714285,0.375,1236544,1375036928,2715904,4475809792,6718464,287296,25,1156,33.34666400106613,50.91168824543142,0.42884689548785193,0.32504548211036993,0.20375985445724681,0.375,0.0035938903863432167,0.16352201257861634,0.6934854406929878,2.367424242424242,Mature (25-50yr),Average,Small,Tiny,Spring,0,Post-2008,0,0,1,1-Car,4,2-Story,4.0,3,1984,0,1,1,0.12854471798067935,0.43529411764705883,0.2,0.25461294520924604
346,50,RL,65.0,6435,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,972,972,GasA,Gd,Y,SBrkr,972,605,0,1577,0,0,1,0,3,1,Fa,6,Typ,1,Gd,Detchd,1939.0,Unf,1,312,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006,WD,Normal,140200,2549,1.0,67,56,1,1,1,0,9462,15294,3,4731,2,3.6,2549,2861,0.08823529411764706,0.25,2486929,3921887033,6497401,16561875149,41409225,944784,36,4489,39.71145930332956,80.21845174272562,0.24502796768178994,0.3811764705882353,0.1223529411764706,0.25,0.0038022813688212928,0.0,0.8003107496545175,2.3282887077997674,Old (50-100yr),Good,Large,Small,Fall,1,Pre-2008,0,1,1,1-Car,4,1.5-Story,3.0,4,2861,0,1,2,0.19686818323465255,0.43529411764705883,0.4,0.3440541002939039
347,20,RL,69.0,12772,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,Mn,BLQ,498,Unf,0,460,958,GasA,TA,Y,SBrkr,958,0,0,958,0,0,1,0,2,1,TA,5,Typ,0,,Attchd,1960.0,RFn,1,301,TA,TA,Y,0,0,0,0,0,0,,,Gar2,15500,4,2007,WD,Normal,151500,1916,1.0,47,9,0,1,1,0,5748,11496,3,2874,3,3.6,1916,2217,0.125,0.3333333333333333,917764,879217912,3671056,7033743296,163123984,917764,36,2209,30.95157508108432,113.01327355669333,0.07500195725358177,0.4997391757955138,0.15701617110067814,0.3333333333333333,0.005213764337851929,0.0,0.6051926924604055,3.0643513789581207,Mature (25-50yr),Good,Small,Large,Spring,1,Pre-2008,0,0,1,1-Car,3,1-Story,3.0,3,2217,0,1,1,0.14669679027734497,0.43529411764705883,0.2,0.2606636359748013
348,20,RL,69.0,17600,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,TA,TA,CBlock,TA,TA,No,BLQ,1270,Unf,0,208,1478,GasA,Ex,Y,FuseA,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,2,Gd,Attchd,1960.0,Unf,2,498,TA,TA,Y,0,40,0,0,0,0,,,,0,12,2009,WD,Normal,157500,2956,3.0,49,49,0,1,1,40,8868,17736,3,4434,3,4.0,2956,3454,0.12,0.75,2184484,3228667352,8737936,25829338816,309760000,2184484,36,2401,38.44476557348217,132.664991614216,0.08397250156241122,0.49983090970578287,0.1684139330402435,0.75,0.004056795131845842,0.027045300878972278,0.5162159453026253,2.421307506053269,Mature (25-50yr),Good,Large,Large,Winter,0,Post-2008,0,1,1,2-Car,3,1-Story,3.0,5,3454,0,1,3,0.24306637581801185,0.5294117647058824,0.6,0.4574927135079647
349,160,RL,36.0,2448,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,GLQ,573,Unf,0,191,764,GasA,Ex,Y,SBrkr,764,862,0,1626,1,0,2,1,2,1,Gd,6,Typ,0,,BuiltIn,2003.0,RFn,2,474,TA,TA,Y,0,27,0,0,0,0,,,,0,10,2008,WD,Normal,154000,2390,3.5,5,4,1,1,1,27,11382,16730,4,6504,4,4.8,2390,2864,1.1666666666666667,1.1666666666666667,2643876,4298942376,5712100,13651919000,5992704,583696,49,25,40.32369030731191,49.47726750741192,0.6639444671294406,0.3195315767461313,0.19824341279799249,1.1666666666666667,0.0036877688998156115,0.016594960049170254,0.7131923294919613,2.6656511805026657,New (0-5yr),Good,Large,Tiny,Fall,1,Post-2008,0,0,1,2-Car,4,2-Story,4.0,5,2864,0,1,1,0.19710190090370833,0.7176470588235294,0.2,0.3715829865757459
350,60,RL,56.0,20431,Pave,,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,870.0,Ex,TA,PConc,Ex,TA,No,GLQ,1410,Unf,0,438,1848,GasA,Ex,Y,SBrkr,1848,880,0,2728,1,0,2,1,4,1,Ex,10,Typ,2,Ex,Attchd,2006.0,Fin,3,706,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2006,New,Partial,437154,4576,3.5,1,0,1,1,1,0,24552,41184,5,13640,5,5.8,4576,5282,4.5,0.7,7441984,20301732352,20939776,95820414976,417425761,3415104,81,1,52.230259428802384,142.93704908105525,0.13351605324980423,0.4037579200349574,0.15424950841162333,0.7,0.003664345914254306,0.0,0.38905896958096403,2.4141630901287554,New (0-5yr),Excellent,XLarge,Large,Spring,1,Pre-2008,0,1,1,3+ Car,2,2-Story,5.0,5,5282,0,1,3,0.3854783421626675,0.9529411764705882,0.6,0.6461398395444186
351,120,RL,68.0,7820,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,362.0,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1869,1869,GasA,Ex,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2007.0,RFn,2,617,TA,TA,Y,210,54,0,0,0,0,,,,0,12,2007,New,Partial,318061,3738,2.0,0,0,0,1,1,264,16821,33642,5,9345,5,5.8,3738,4355,9.0,0.6666666666666666,3493161,6528717909,13972644,52229743272,61152400,3493161,81,0,43.23193264243457,88.43076387773658,0.23897199846566936,0.4998662744049211,0.16501738432736027,0.6666666666666666,0.0032085561497326204,0.1411764705882353,0.7603647453237098,3.1369815266643433,New (0-5yr),Excellent,XLarge,Small,Winter,0,Pre-2008,0,1,1,2-Car,3,1-Story,5.0,5,4355,0,1,2,0.3132595824244313,0.9529411764705882,0.4,0.5554002529650065
352,120,RL,69.0,5271,Pave,,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,1082,Unf,0,371,1453,GasA,Gd,Y,SBrkr,1453,0,0,1453,1,0,1,1,2,1,Gd,6,Typ,1,TA,Attchd,1986.0,RFn,2,445,TA,TA,Y,0,80,0,0,184,0,,,,0,12,2006,WD,Abnorml,190000,2906,2.5,20,20,0,1,1,264,10171,20342,3,4359,4,4.4,2906,3351,0.3333333333333333,0.8333333333333334,2111209,3067586677,8444836,24540693416,27783441,2111209,49,400,38.118237105091836,72.60165287374662,0.2756069802731411,0.499828001375989,0.15307877536979705,0.8333333333333334,0.0041265474552957355,0.1815680880330124,0.9374789465443105,2.853648593558907,Modern (10-25yr),Good,Medium,Small,Winter,0,Pre-2008,0,1,1,2-Car,3,1-Story,4.0,4,3351,0,1,2,0.23504206918043005,0.623529411764706,0.4,0.41952382698171203
353,50,RL,60.0,9084,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,Fa,Mn,LwQ,236,Rec,380,0,616,GasA,TA,N,SBrkr,616,495,0,1111,0,1,1,0,3,1,TA,5,Typ,0,,Detchd,1941.0,Unf,1,200,TA,Fa,Y,48,0,0,0,0,0,,,,0,3,2008,ConLw,Normal,95000,1727,1.5,67,58,1,1,1,48,5555,8635,3,3333,3,3.4,1727,1927,0.07352941176470588,0.375,1234321,1371330631,2982529,5150827583,82519056,379456,25,4489,33.331666624997915,95.31002045955084,0.12228948816730875,0.35648148148148145,0.11574074074074074,0.375,0.0044964028776978415,0.04316546762589928,0.6229881347102335,2.36854571293226,Old (50-100yr),Average,Small,Medium,Spring,1,Post-2008,0,0,0,1-Car,4,1.5-Story,3.0,3,1927,0,1,1,0.1241040822686195,0.388235294117647,0.2,0.23744645879542214
354,30,RM,60.0,8520,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,624,624,GasA,Gd,Y,SBrkr,720,0,0,720,0,0,1,0,2,1,TA,5,Typ,0,,Detchd,2005.0,Unf,2,484,TA,TA,Y,106,0,0,0,0,0,,,,0,5,2010,WD,Normal,105900,1344,1.0,82,7,0,1,1,106,4320,8064,3,2160,3,3.8,1344,1828,0.07228915662650602,0.3333333333333333,518400,373248000,1806336,2427715584,72590400,389376,36,6724,26.832815729997478,92.30384607371461,0.08449712475061613,0.4639405204460966,0.35985130111524166,0.3333333333333333,0.006934812760055479,0.14701803051317613,0.6430603080670122,3.488372093023256,Old (50-100yr),Good,Small,Medium,Spring,1,Post-2008,0,0,1,2-Car,4,1-Story,3.0,4,1828,0,1,1,0.11639139918977874,0.48235294117647054,0.2,0.26624811345541644
355,50,RL,60.0,8400,Pave,,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,,0.0,TA,TA,CBlock,TA,TA,No,LwQ,388,Unf,0,552,940,GasA,Ex,Y,SBrkr,1192,403,0,1595,0,0,1,0,2,1,TA,6,Typ,2,Gd,Attchd,1940.0,Unf,1,240,TA,TA,Y,0,0,108,0,0,0,,,,0,6,2006,WD,Normal,140000,2535,1.0,66,6,1,1,1,108,9570,15210,3,4785,3,4.0,2535,2775,0.08955223880597014,0.3333333333333333,2544025,4057719875,6426225,16290480375,70560000,883600,36,4356,39.93745109543172,91.6515138991168,0.18985835019640518,0.37066246056782337,0.0946372239747634,0.3333333333333333,0.0037593984962406013,0.06766917293233082,0.6475879073636157,2.3121387283236996,Old (50-100yr),Good,Large,Medium,Summer,1,Pre-2008,0,1,1,1-Car,4,1.5-Story,3.0,5,2775,0,1,3,0.19016827672172015,0.5294117647058824,0.6,0.4398600138092008
356,20,RL,105.0,11249,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,334,BLQ,544,322,1200,GasA,Ex,Y,SBrkr,1200,0,0,1200,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1995.0,RFn,2,521,TA,TA,Y,0,26,0,0,0,0,,,,0,8,2007,WD,Normal,177500,2400,3.0,12,12,0,1,1,26,7200,14400,4,4800,4,4.6,2400,2921,0.46153846153846156,0.75,1440000,1728000000,5760000,13824000000,126540001,1440000,36,144,34.64101615137755,106.061303028013,0.10666666666666667,0.4997917534360683,0.21699291961682632,0.75,0.004995836802664446,0.02164862614487927,0.9807465165310603,2.727272727272727,Modern (10-25yr),Good,Medium,Medium,Summer,0,Pre-2008,0,0,1,2-Car,2,1-Story,4.0,5,2921,0,1,1,0.20154253661576815,0.6705882352941176,0.2,0.35737692396996196
357,20,RL,69.0,9248,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,106.0,TA,TA,PConc,Gd,TA,No,GLQ,560,Unf,0,598,1158,GasA,Gd,Y,SBrkr,1167,0,0,1167,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1992.0,RFn,2,400,TA,TA,Y,120,26,0,0,0,0,,,,0,7,2009,WD,Normal,173000,2325,3.0,17,17,0,1,1,146,7002,13950,3,3501,4,4.2,2325,2725,0.3333333333333333,0.75,1361889,1589324463,5405625,12568078125,85525504,1340964,36,289,34.161381705077446,96.16652224137046,0.12617580278949075,0.49785038693035255,0.17196904557179707,0.75,0.005136986301369863,0.125,0.7101211241110157,2.7688047992616522,Modern (10-25yr),Good,Medium,Medium,Summer,0,Post-2008,0,0,1,2-Car,3,1-Story,4.0,4,2725,0,1,1,0.18627298223745714,0.5764705882352942,0.2,0.32091452349091715
358,120,RM,44.0,4224,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,,0.0,TA,TA,PConc,Gd,TA,No,ALQ,874,Unf,0,268,1142,GasA,TA,Y,SBrkr,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1976.0,Fin,2,528,TA,TA,Y,536,90,0,0,0,0,,MnPrv,,0,8,2007,WD,Normal,134000,2284,2.5,31,31,0,1,1,626,5710,11420,3,3426,3,3.6,2284,2812,0.15625,0.625,1304164,1489355288,5216656,11914842304,17842176,1304164,25,961,33.793490497431605,64.99230723708769,0.2702958579881657,0.499781181619256,0.23107221006564552,0.625,0.005249343832020997,0.5476815398075241,0.6667443804006293,2.3342670401493932,Mature (25-50yr),Average,Medium,Tiny,Summer,0,Pre-2008,0,1,1,2-Car,4,1-Story,4.0,3,2812,0,1,2,0.1930507946400748,0.43529411764705883,0.4,0.3427816374290445
359,80,RL,92.0,6930,Pave,,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,BLQ,300,Rec,294,468,1062,GasA,Ex,Y,FuseF,1352,0,0,1352,0,1,1,0,3,1,Gd,6,Min2,0,,BuiltIn,1958.0,Unf,1,288,TA,TA,Y,168,0,294,0,0,0,,,,0,7,2006,WD,Abnorml,130000,2414,1.5,48,48,0,1,1,462,6760,12070,3,4056,4,4.0,2414,2702,0.10204081632653061,0.375,1827904,2471326208,5827396,14067333944,48024900,1127844,25,2304,36.76955262170047,83.24662155306964,0.1950656470927716,0.43975155279503103,0.11925465838509317,0.375,0.004434589800443459,0.34146341463414637,1.0920319213281005,2.1258503401360542,Mature (25-50yr),Average,Medium,Small,Summer,0,Pre-2008,0,0,1,1-Car,3,Split-Level,3.0,5,2702,0,1,1,0.18448114677469618,0.5294117647058824,0.2,0.30463097049352617
360,60,RL,78.0,12011,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,530.0,Gd,TA,PConc,Gd,TA,Av,GLQ,956,Unf,0,130,1086,GasA,Ex,Y,SBrkr,1086,838,0,1924,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998.0,RFn,2,592,TA,TA,Y,208,75,0,0,374,0,,,,0,6,2006,WD,Normal,280000,3010,3.5,8,8,1,1,1,657,15392,24080,4,7696,4,5.0,3010,3602,0.8888888888888888,0.875,3701776,7122217024,9060100,27270901000,144264121,1179396,64,64,43.86342439892262,109.59470790143108,0.16017316017316016,0.36067751577548984,0.19661242112255065,0.875,0.0036363636363636364,0.3412987012987013,0.7052778698011344,2.735978112175103,Recent (5-10yr),Excellent,XLarge,Large,Summer,0,Pre-2008,0,1,1,2-Car,3,2-Story,4.0,5,3602,0,1,2,0.25459644749143034,0.7647058823529411,0.4,0.4731007766147905
